volunteer_id,data_type,filename,check_level,check_name,final_status,total,pass,fail,review,skip,reason,frames_sampled,detection_gaps,yaw_min,yaw_max,pitch_min,pitch_max
201,face_rgb,201_face_rgb.mp4,video,check_container,PASS,1,1,0,0,0,"container ok (.mp4, 3 channels, codec=h264)",,,,,,
201,face_rgb,201_face_rgb.mp4,video,check_duration,PASS,1,1,0,0,0,duration=47.6 >= 40,,,,,,
201,face_rgb,201_face_rgb.mp4,video,check_fps,PASS,1,1,0,0,0,fps=59.99 >= 5,,,,,,
201,face_rgb,201_face_rgb.mp4,video,check_resolution,PASS,1,1,0,0,0,resolution=1920x1080 >= 180x180,,,,,,
201,face_rgb,201_face_rgb.mp4,video,frames_sampled,PASS,1,1,0,0,0,sampled 239 frames,,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence,FAIL,1,0,1,0,0,"structure ok; present=['left', 'right', 'down', 'up']; missing=none; short_holds=6; unconfirmed_gap=False",,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence_down,PASS,1,1,0,0,0,down: present as a segment,,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence_front_hold,FAIL,3,0,3,0,0,front held 1 frame(s) < 10 (too short),,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence_left,PASS,1,1,0,0,0,left: present as a segment,,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence_left_hold,FAIL,1,0,1,0,0,left held 1 frame(s) < 10 (too short),,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence_right,PASS,1,1,0,0,0,right: present as a segment,,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence_structure,PASS,1,1,0,0,0,observed: front -> left -> front -> right -> front -> up -> front -> down -> front (matches 'audio_prompt'),,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence_up,PASS,1,1,0,0,0,up: present as a segment,,,,,,
201,face_rgb,201_face_rgb.mp4,sequence,check_turn_sequence_up_hold,FAIL,2,0,2,0,0,up held 1 frame(s) < 10 (too short),,,,,,
201,face_rgb,201_face_rgb.mp4,frame,check_brightness,PASS,209,131,0,0,78,frame=504 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
201,face_rgb,201_face_rgb.mp4,frame,check_eyes_open,PASS,209,131,0,0,78,frame=504 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
201,face_rgb,201_face_rgb.mp4,frame,check_face_blur,FAIL,209,0,131,0,78,frame=0 blur variance=24.4 < 90 [judged fail-ratio=100% (max 25%)],,,,,,
201,face_rgb,201_face_rgb.mp4,frame,check_face_detected,PASS,239,209,0,0,30,frame=600 No faces detected; expected gap (peak of left turn) [judged fail-ratio=0% (max 25%)],,,,,,
201,face_rgb,201_face_rgb.mp4,frame,check_face_size,PASS,209,131,0,0,78,frame=504 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
201,face_rgb,201_face_rgb.mp4,frame,check_head_fully,PASS,209,209,0,0,0,frame=0 Head is fully visible [judged fail-ratio=0% (max 25%)],,,,,,
201,face_rgb,201_face_rgb.mp4,overall,OVERALL,FAIL,20,15,5,0,0,"failed checks: check_turn_sequence, check_turn_sequence_front_hold, check_turn_sequence_left_hold, check_turn_sequence_up_hold, check_face_blur",239,30,-65.2,70.3,-38.4,35.1
