volunteer_id,data_type,filename,check_level,check_name,final_status,total,pass,fail,review,skip,reason,frames_sampled,detection_gaps,yaw_min,yaw_max,pitch_min,pitch_max
205,face_rgb,205_face_rgb.mp4,video,check_container,PASS,1,1,0,0,0,"container ok (.mp4, 3 channels, codec=h264)",,,,,,
205,face_rgb,205_face_rgb.mp4,video,check_duration,PASS,1,1,0,0,0,duration=44.0 >= 40,,,,,,
205,face_rgb,205_face_rgb.mp4,video,check_fps,PASS,1,1,0,0,0,fps=30.00 >= 5,,,,,,
205,face_rgb,205_face_rgb.mp4,video,check_resolution,PASS,1,1,0,0,0,resolution=3840x2160 >= 180x180,,,,,,
205,face_rgb,205_face_rgb.mp4,video,frames_sampled,PASS,1,1,0,0,0,sampled 45 frames,,,,,,
205,face_rgb,205_face_rgb.mp4,sequence,check_turn_sequence,FAIL,1,0,1,0,0,"structure mismatch; present=['left', 'right', 'down', 'up']; missing=none; short_holds=0; unconfirmed_gap=False",,,,,,
205,face_rgb,205_face_rgb.mp4,sequence,check_turn_sequence_down,PASS,1,1,0,0,0,down: present as a segment,,,,,,
205,face_rgb,205_face_rgb.mp4,sequence,check_turn_sequence_left,PASS,1,1,0,0,0,left: present as a segment,,,,,,
205,face_rgb,205_face_rgb.mp4,sequence,check_turn_sequence_right,PASS,1,1,0,0,0,right: present as a segment,,,,,,
205,face_rgb,205_face_rgb.mp4,sequence,check_turn_sequence_structure,FAIL,1,0,1,0,0,observed: front -> left -> front -> right -> front -> up -> front -> down -> front -> down; matches no accepted order,,,,,,
205,face_rgb,205_face_rgb.mp4,sequence,check_turn_sequence_up,PASS,1,1,0,0,0,up: present as a segment,,,,,,
205,face_rgb,205_face_rgb.mp4,frame,check_brightness,FAIL,42,0,22,0,20,frame=0 brightness=28 status=too_dark [judged fail-ratio=100% (max 25%)],,,,,,
205,face_rgb,205_face_rgb.mp4,frame,check_eyes_open,PASS,42,22,0,0,20,frame=180 non-frontal (label=left); not judged [judged fail-ratio=0% (max 25%)],,,,,,
205,face_rgb,205_face_rgb.mp4,frame,check_face_blur,FAIL,42,0,22,0,20,frame=0 blur variance=0.8 < 90 [judged fail-ratio=100% (max 25%)],,,,,,
205,face_rgb,205_face_rgb.mp4,frame,check_face_detected,PASS,45,42,0,0,3,frame=1260 No faces detected; expected gap (peak of down turn) [judged fail-ratio=0% (max 25%)],,,,,,
205,face_rgb,205_face_rgb.mp4,frame,check_face_size,PASS,42,22,0,0,20,frame=180 non-frontal (label=left); not judged [judged fail-ratio=0% (max 25%)],,,,,,
205,face_rgb,205_face_rgb.mp4,frame,check_head_fully,PASS,42,42,0,0,0,frame=0 Head is fully visible [judged fail-ratio=0% (max 25%)],,,,,,
205,face_rgb,205_face_rgb.mp4,overall,OVERALL,FAIL,17,13,4,0,0,"failed checks: check_turn_sequence, check_turn_sequence_structure, check_brightness, check_face_blur",45,3,-60.8,37.8,-24.7,27.9
