volunteer_id,data_type,filename,check_level,check_name,final_status,total,pass,fail,review,skip,reason,frames_sampled,detection_gaps,yaw_min,yaw_max,pitch_min,pitch_max
208,face_rgb,208_face_rgb.mp4,video,check_container,PASS,1,1,0,0,0,"container ok (.mp4, 3 channels, codec=h264)",,,,,,
208,face_rgb,208_face_rgb.mp4,video,check_duration,PASS,1,1,0,0,0,duration=44.8 >= 40,,,,,,
208,face_rgb,208_face_rgb.mp4,video,check_fps,PASS,1,1,0,0,0,fps=54.55 >= 5,,,,,,
208,face_rgb,208_face_rgb.mp4,video,check_resolution,PASS,1,1,0,0,0,resolution=1920x1080 >= 180x180,,,,,,
208,face_rgb,208_face_rgb.mp4,video,frames_sampled,PASS,1,1,0,0,0,sampled 219 frames,,,,,,
208,face_rgb,208_face_rgb.mp4,sequence,check_turn_sequence,PASS,1,1,0,0,0,"structure ok; present=['left', 'right', 'down', 'up']; missing=none; short_holds=0; unconfirmed_gap=False",,,,,,
208,face_rgb,208_face_rgb.mp4,sequence,check_turn_sequence_down,PASS,1,1,0,0,0,down: present as a segment,,,,,,
208,face_rgb,208_face_rgb.mp4,sequence,check_turn_sequence_left,PASS,1,1,0,0,0,left: present as a segment,,,,,,
208,face_rgb,208_face_rgb.mp4,sequence,check_turn_sequence_right,PASS,1,1,0,0,0,right: present as a segment,,,,,,
208,face_rgb,208_face_rgb.mp4,sequence,check_turn_sequence_structure,PASS,1,1,0,0,0,observed: front -> left -> front -> right -> front -> up -> front -> down -> front (matches 'audio_prompt'),,,,,,
208,face_rgb,208_face_rgb.mp4,sequence,check_turn_sequence_up,PASS,1,1,0,0,0,up: present as a segment,,,,,,
208,face_rgb,208_face_rgb.mp4,frame,check_brightness,PASS,185,132,0,0,53,frame=473 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
208,face_rgb,208_face_rgb.mp4,frame,check_eyes_open,PASS,185,132,0,0,53,frame=473 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
208,face_rgb,208_face_rgb.mp4,frame,check_face_blur,FAIL,185,0,132,0,53,frame=0 blur variance=9.0 < 90 [judged fail-ratio=100% (max 25%)],,,,,,
208,face_rgb,208_face_rgb.mp4,frame,check_face_detected,PASS,219,185,0,0,34,frame=528 No faces detected; expected gap (peak of left turn) [judged fail-ratio=0% (max 25%)],,,,,,
208,face_rgb,208_face_rgb.mp4,frame,check_face_size,PASS,185,132,0,0,53,frame=473 non-frontal (label=mid); not judged [judged fail-ratio=0% (max 25%)],,,,,,
208,face_rgb,208_face_rgb.mp4,frame,check_head_fully,FAIL,185,37,148,0,0,frame=0 Chin might be cut [judged fail-ratio=80% (max 25%)],,,,,,
208,face_rgb,208_face_rgb.mp4,overall,OVERALL,FAIL,17,15,2,0,0,"failed checks: check_face_blur, check_head_fully",219,34,-65.6,64.2,-48.4,48.4
