volunteer_id,data_type,filename,check_level,check_name,status,reason,frame_index
101,face_rgb,101_face_rgb.mp4,video,check_container,PASS,"container ok (.mp4, 3 channels, codec=FMP4)",
101,face_rgb,101_face_rgb.mp4,video,check_fps,PASS,fps=30.00 >= 5,
101,face_rgb,101_face_rgb.mp4,video,check_duration,PASS,duration=47.8 >= 40,
101,face_rgb,101_face_rgb.mp4,video,check_resolution,PASS,resolution=1920x1080 >= 180x180,
101,face_rgb,101_face_rgb.mp4,frame,check_face_detected,PASS,frame=0 face ok,0
101,face_rgb,101_face_rgb.mp4,frame,check_head_fully,PASS,frame=0 Head is fully visible,0
101,face_rgb,101_face_rgb.mp4,frame,check_face_size,PASS,frame=0 face=558x689 >= 180x180,0
101,face_rgb,101_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=0 eyes open (L=0.38, R=0.40 > 0.25)",0
101,face_rgb,101_face_rgb.mp4,frame,check_face_blur,PASS,frame=0 blur variance=245.1 >= 90,0
101,face_rgb,101_face_rgb.mp4,frame,check_brightness,PASS,frame=0 brightness=118 status=normal,0
101,face_rgb,101_face_rgb.mp4,frame,check_face_detected,PASS,frame=6 face ok,6
101,face_rgb,101_face_rgb.mp4,frame,check_head_fully,PASS,frame=6 Head is fully visible,6
101,face_rgb,101_face_rgb.mp4,frame,check_face_size,PASS,frame=6 face=560x699 >= 180x180,6
101,face_rgb,101_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=6 eyes open (L=0.38, R=0.38 > 0.25)",6
101,face_rgb,101_face_rgb.mp4,frame,check_face_blur,PASS,frame=6 blur variance=192.6 >= 90,6
101,face_rgb,101_face_rgb.mp4,frame,check_brightness,PASS,frame=6 brightness=118 status=normal,6
101,face_rgb,101_face_rgb.mp4,frame,check_face_detected,PASS,frame=12 face ok,12
101,face_rgb,101_face_rgb.mp4,frame,check_head_fully,PASS,frame=12 Head is fully visible,12
101,face_rgb,101_face_rgb.mp4,frame,check_face_size,PASS,frame=12 face=560x688 >= 180x180,12
101,face_rgb,101_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=12 eyes open (L=0.38, R=0.39 > 0.25)",12
101,face_rgb,101_face_rgb.mp4,frame,check_face_blur,PASS,frame=12 blur variance=245.7 >= 90,12
