volunteer_id,data_type,filename,check_level,check_name,status,reason,frame_index
103,face_rgb,103_face_rgb.mp4,video,check_container,PASS,"container ok (.mp4, 3 channels, codec=FMP4)",
103,face_rgb,103_face_rgb.mp4,video,check_fps,FAIL,fps=3.00 < 5,
103,face_rgb,103_face_rgb.mp4,video,check_duration,PASS,duration=477.7 >= 40,
103,face_rgb,103_face_rgb.mp4,video,check_resolution,PASS,resolution=1920x1080 >= 180x180,
103,face_rgb,103_face_rgb.mp4,frame,check_face_detected,PASS,frame=0 face ok,0
103,face_rgb,103_face_rgb.mp4,frame,check_head_fully,PASS,frame=0 Head is fully visible,0
103,face_rgb,103_face_rgb.mp4,frame,check_face_size,PASS,frame=0 face=565x698 >= 180x180,0
103,face_rgb,103_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=0 eyes open (L=0.38, R=0.38 > 0.25)",0
103,face_rgb,103_face_rgb.mp4,frame,check_face_blur,PASS,frame=0 blur variance=237.6 >= 90,0
103,face_rgb,103_face_rgb.mp4,frame,check_brightness,PASS,frame=0 brightness=150 status=normal,0
103,face_rgb,103_face_rgb.mp4,frame,check_face_detected,PASS,frame=2 face ok,2
103,face_rgb,103_face_rgb.mp4,frame,check_head_fully,PASS,frame=2 Head is fully visible,2
103,face_rgb,103_face_rgb.mp4,frame,check_face_size,PASS,frame=2 face=564x697 >= 180x180,2
103,face_rgb,103_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=2 eyes open (L=0.38, R=0.38 > 0.25)",2
103,face_rgb,103_face_rgb.mp4,frame,check_face_blur,PASS,frame=2 blur variance=205.2 >= 90,2
103,face_rgb,103_face_rgb.mp4,frame,check_brightness,PASS,frame=2 brightness=150 status=normal,2
103,face_rgb,103_face_rgb.mp4,frame,check_face_detected,PASS,frame=5 face ok,5
103,face_rgb,103_face_rgb.mp4,frame,check_head_fully,PASS,frame=5 Head is fully visible,5
103,face_rgb,103_face_rgb.mp4,frame,check_face_size,PASS,frame=5 face=566x696 >= 180x180,5
103,face_rgb,103_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=5 eyes open (L=0.38, R=0.39 > 0.25)",5
103,face_rgb,103_face_rgb.mp4,frame,check_face_blur,PASS,frame=5 blur variance=184.0 >= 90,5
103,face_rgb,103_face_rgb.mp4,frame,check_brightness,PASS,frame=5 brightness=150 status=normal,5
103,face_rgb,103_face_rgb.mp4,frame,check_face_detected,PASS,frame=7 face ok,7
103,face_rgb,103_face_rgb.mp4,frame,check_head_fully,PASS,frame=7 Head is fully visible,7
103,face_rgb,103_face_rgb.mp4,frame,check_face_size,PASS,frame=7 face=561x692 >= 180x180,7
103,face_rgb,103_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=7 eyes open (L=0.38, R=0.39 > 0.25)",7
103,face_rgb,103_face_rgb.mp4,frame,check_face_blur,PASS,frame=7 blur variance=188.9 >= 90,7
103,face_rgb,103_face_rgb.mp4,frame,check_brightness,PASS,frame=7 brightness=150 status=normal,7
103,face_rgb,103_face_rgb.mp4,frame,check_face_detected,PASS,frame=10 face ok,10
103,face_rgb,103_face_rgb.mp4,frame,check_head_fully,PASS,frame=10 Head is fully visible,10
103,face_rgb,103_face_rgb.mp4,frame,check_face_size,PASS,frame=10 face=560x696 >= 180x180,10
103,face_rgb,103_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=10 eyes open (L=0.38, R=0.39 > 0.25)",10
103,face_rgb,103_face_rgb.mp4,frame,check_face_blur,PASS,frame=10 blur variance=206.3 >= 90,10
103,face_rgb,103_face_rgb.mp4,frame,check_brightness,PASS,frame=10 brightness=150 status=normal,10
103,face_rgb,103_face_rgb.mp4,frame,check_face_detected,PASS,frame=12 face ok,12
103,face_rgb,103_face_rgb.mp4,frame,check_head_fully,PASS,frame=12 Head is fully visible,12
