volunteer_id,data_type,filename,frame_index,time,check_level,check_name,status,reason
002,face_rgb,002_face_rgb.mp4,222,7.400,frame,check_brightness,PASS,frame=222 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,228,7.600,frame,check_face_detected,PASS,frame=228 face detected
002,face_rgb,002_face_rgb.mp4,228,7.600,frame,check_head_fully,PASS,frame=228 Head is fully visible
002,face_rgb,002_face_rgb.mp4,228,7.600,frame,check_face_size,PASS,frame=228 face=556x698 >= 180x180
002,face_rgb,002_face_rgb.mp4,228,7.600,frame,check_eyes_open,PASS,"frame=228 eyes open (blinkL=0.15, blinkR=0.16 < 0.5)"
002,face_rgb,002_face_rgb.mp4,228,7.600,frame,check_face_blur,PASS,frame=228 blur variance=262.6 >= 90
002,face_rgb,002_face_rgb.mp4,228,7.600,frame,check_brightness,PASS,frame=228 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,234,7.800,frame,check_face_detected,PASS,frame=234 face detected
002,face_rgb,002_face_rgb.mp4,234,7.800,frame,check_head_fully,PASS,frame=234 Head is fully visible
002,face_rgb,002_face_rgb.mp4,234,7.800,frame,check_face_size,PASS,frame=234 face=559x701 >= 180x180
002,face_rgb,002_face_rgb.mp4,234,7.800,frame,check_eyes_open,PASS,"frame=234 eyes open (blinkL=0.14, blinkR=0.13 < 0.5)"
002,face_rgb,002_face_rgb.mp4,234,7.800,frame,check_face_blur,PASS,frame=234 blur variance=259.6 >= 90
002,face_rgb,002_face_rgb.mp4,234,7.800,frame,check_brightness,PASS,frame=234 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,240,8.000,frame,check_face_detected,PASS,frame=240 face detected
002,face_rgb,002_face_rgb.mp4,240,8.000,frame,check_head_fully,PASS,frame=240 Head is fully visible
002,face_rgb,002_face_rgb.mp4,240,8.000,frame,check_face_size,PASS,frame=240 face=557x700 >= 180x180
002,face_rgb,002_face_rgb.mp4,240,8.000,frame,check_eyes_open,PASS,"frame=240 eyes open (blinkL=0.13, blinkR=0.13 < 0.5)"
002,face_rgb,002_face_rgb.mp4,240,8.000,frame,check_face_blur,PASS,frame=240 blur variance=287.3 >= 90
002,face_rgb,002_face_rgb.mp4,240,8.000,frame,check_brightness,PASS,frame=240 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,246,8.200,frame,check_face_detected,PASS,frame=246 face detected
002,face_rgb,002_face_rgb.mp4,246,8.200,frame,check_head_fully,PASS,frame=246 Head is fully visible
002,face_rgb,002_face_rgb.mp4,246,8.200,frame,check_face_size,PASS,frame=246 face=557x700 >= 180x180
002,face_rgb,002_face_rgb.mp4,246,8.200,frame,check_eyes_open,PASS,"frame=246 eyes open (blinkL=0.14, blinkR=0.15 < 0.5)"
002,face_rgb,002_face_rgb.mp4,246,8.200,frame,check_face_blur,PASS,frame=246 blur variance=245.1 >= 90
002,face_rgb,002_face_rgb.mp4,246,8.200,frame,check_brightness,PASS,frame=246 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,252,8.400,frame,check_face_detected,PASS,frame=252 face detected
002,face_rgb,002_face_rgb.mp4,252,8.400,frame,check_head_fully,PASS,frame=252 Head is fully visible
002,face_rgb,002_face_rgb.mp4,252,8.400,frame,check_face_size,PASS,frame=252 face=556x700 >= 180x180
002,face_rgb,002_face_rgb.mp4,252,8.400,frame,check_eyes_open,PASS,"frame=252 eyes open (blinkL=0.15, blinkR=0.16 < 0.5)"
002,face_rgb,002_face_rgb.mp4,252,8.400,frame,check_face_blur,PASS,frame=252 blur variance=261.4 >= 90
002,face_rgb,002_face_rgb.mp4,252,8.400,frame,check_brightness,PASS,frame=252 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,258,8.600,frame,check_face_detected,PASS,frame=258 face detected
002,face_rgb,002_face_rgb.mp4,258,8.600,frame,check_head_fully,PASS,frame=258 Head is fully visible
002,face_rgb,002_face_rgb.mp4,258,8.600,frame,check_face_size,PASS,frame=258 face=557x701 >= 180x180
002,face_rgb,002_face_rgb.mp4,258,8.600,frame,check_eyes_open,PASS,"frame=258 eyes open (blinkL=0.15, blinkR=0.16 < 0.5)"
002,face_rgb,002_face_rgb.mp4,258,8.600,frame,check_face_blur,PASS,frame=258 blur variance=274.6 >= 90
002,face_rgb,002_face_rgb.mp4,258,8.600,frame,check_brightness,PASS,frame=258 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,264,8.800,frame,check_face_detected,PASS,frame=264 face detected
002,face_rgb,002_face_rgb.mp4,264,8.800,frame,check_head_fully,PASS,frame=264 Head is fully visible
002,face_rgb,002_face_rgb.mp4,264,8.800,frame,check_face_size,PASS,frame=264 face=556x692 >= 180x180
002,face_rgb,002_face_rgb.mp4,264,8.800,frame,check_eyes_open,FAIL,"frame=264 eye(s) closed (blinkL=0.57, blinkR=0.51 >= 0.5)"
002,face_rgb,002_face_rgb.mp4,264,8.800,frame,check_face_blur,PASS,frame=264 blur variance=235.6 >= 90
002,face_rgb,002_face_rgb.mp4,264,8.800,frame,check_brightness,PASS,frame=264 brightness normal; 35 <= 158 <= 200
002,face_rgb,002_face_rgb.mp4,270,9.000,frame,check_face_detected,PASS,frame=270 face detected
002,face_rgb,002_face_rgb.mp4,270,9.000,frame,check_head_fully,PASS,frame=270 Head is fully visible
002,face_rgb,002_face_rgb.mp4,270,9.000,frame,check_face_size,PASS,frame=270 face=558x701 >= 180x180
002,face_rgb,002_face_rgb.mp4,270,9.000,frame,check_eyes_open,PASS,"frame=270 eyes open (blinkL=0.18, blinkR=0.19 < 0.5)"
002,face_rgb,002_face_rgb.mp4,270,9.000,frame,check_face_blur,PASS,frame=270 blur variance=259.2 >= 90
002,face_rgb,002_face_rgb.mp4,270,9.000,frame,check_brightness,PASS,frame=270 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,276,9.200,frame,check_face_detected,PASS,frame=276 face detected
002,face_rgb,002_face_rgb.mp4,276,9.200,frame,check_head_fully,PASS,frame=276 Head is fully visible
002,face_rgb,002_face_rgb.mp4,276,9.200,frame,check_face_size,PASS,frame=276 face=558x699 >= 180x180
002,face_rgb,002_face_rgb.mp4,276,9.200,frame,check_eyes_open,PASS,"frame=276 eyes open (blinkL=0.15, blinkR=0.16 < 0.5)"
002,face_rgb,002_face_rgb.mp4,276,9.200,frame,check_face_blur,PASS,frame=276 blur variance=258.8 >= 90
002,face_rgb,002_face_rgb.mp4,276,9.200,frame,check_brightness,PASS,frame=276 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,282,9.400,frame,check_face_detected,PASS,frame=282 face detected
002,face_rgb,002_face_rgb.mp4,282,9.400,frame,check_head_fully,PASS,frame=282 Head is fully visible
002,face_rgb,002_face_rgb.mp4,282,9.400,frame,check_face_size,PASS,frame=282 face=556x702 >= 180x180
002,face_rgb,002_face_rgb.mp4,282,9.400,frame,check_eyes_open,PASS,"frame=282 eyes open (blinkL=0.17, blinkR=0.19 < 0.5)"
002,face_rgb,002_face_rgb.mp4,282,9.400,frame,check_face_blur,PASS,frame=282 blur variance=269.3 >= 90
002,face_rgb,002_face_rgb.mp4,282,9.400,frame,check_brightness,PASS,frame=282 brightness normal; 35 <= 156 <= 200
002,face_rgb,002_face_rgb.mp4,288,9.600,frame,check_face_detected,PASS,frame=288 face detected
002,face_rgb,002_face_rgb.mp4,288,9.600,frame,check_head_fully,PASS,frame=288 Head is fully visible
002,face_rgb,002_face_rgb.mp4,288,9.600,frame,check_face_size,PASS,frame=288 face=559x699 >= 180x180
002,face_rgb,002_face_rgb.mp4,288,9.600,frame,check_eyes_open,PASS,"frame=288 eyes open (blinkL=0.16, blinkR=0.17 < 0.5)"
002,face_rgb,002_face_rgb.mp4,288,9.600,frame,check_face_blur,PASS,frame=288 blur variance=259.7 >= 90
002,face_rgb,002_face_rgb.mp4,288,9.600,frame,check_brightness,PASS,frame=288 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,294,9.800,frame,check_face_detected,PASS,frame=294 face detected
002,face_rgb,002_face_rgb.mp4,294,9.800,frame,check_head_fully,PASS,frame=294 Head is fully visible
002,face_rgb,002_face_rgb.mp4,294,9.800,frame,check_face_size,PASS,frame=294 face=559x697 >= 180x180
002,face_rgb,002_face_rgb.mp4,294,9.800,frame,check_eyes_open,PASS,"frame=294 eyes open (blinkL=0.17, blinkR=0.17 < 0.5)"
002,face_rgb,002_face_rgb.mp4,294,9.800,frame,check_face_blur,PASS,frame=294 blur variance=270.5 >= 90
002,face_rgb,002_face_rgb.mp4,294,9.800,frame,check_brightness,PASS,frame=294 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,300,10.000,frame,check_face_detected,PASS,frame=300 face detected
002,face_rgb,002_face_rgb.mp4,300,10.000,frame,check_head_fully,PASS,frame=300 Head is fully visible
002,face_rgb,002_face_rgb.mp4,300,10.000,frame,check_face_size,PASS,frame=300 face=557x687 >= 180x180
002,face_rgb,002_face_rgb.mp4,300,10.000,frame,check_eyes_open,FAIL,"frame=300 eye(s) closed (blinkL=0.61, blinkR=0.65 >= 0.5)"
002,face_rgb,002_face_rgb.mp4,300,10.000,frame,check_face_blur,PASS,frame=300 blur variance=234.8 >= 90
002,face_rgb,002_face_rgb.mp4,300,10.000,frame,check_brightness,PASS,frame=300 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,306,10.200,frame,check_face_detected,PASS,frame=306 face detected
002,face_rgb,002_face_rgb.mp4,306,10.200,frame,check_head_fully,PASS,frame=306 Head is fully visible
002,face_rgb,002_face_rgb.mp4,306,10.200,frame,check_face_size,SKIP,frame=306 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,306,10.200,frame,check_eyes_open,SKIP,frame=306 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,306,10.200,frame,check_face_blur,SKIP,frame=306 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,306,10.200,frame,check_brightness,SKIP,frame=306 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,312,10.400,frame,check_face_detected,PASS,frame=312 face detected
002,face_rgb,002_face_rgb.mp4,312,10.400,frame,check_head_fully,PASS,frame=312 Head is fully visible
002,face_rgb,002_face_rgb.mp4,312,10.400,frame,check_face_size,SKIP,frame=312 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,312,10.400,frame,check_eyes_open,SKIP,frame=312 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,312,10.400,frame,check_face_blur,SKIP,frame=312 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,312,10.400,frame,check_brightness,SKIP,frame=312 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,318,10.600,frame,check_face_detected,PASS,frame=318 face detected
002,face_rgb,002_face_rgb.mp4,318,10.600,frame,check_head_fully,PASS,frame=318 Head is fully visible
002,face_rgb,002_face_rgb.mp4,318,10.600,frame,check_face_size,SKIP,frame=318 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,318,10.600,frame,check_eyes_open,SKIP,frame=318 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,318,10.600,frame,check_face_blur,SKIP,frame=318 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,318,10.600,frame,check_brightness,SKIP,frame=318 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,324,10.800,frame,check_face_detected,PASS,frame=324 face detected
002,face_rgb,002_face_rgb.mp4,324,10.800,frame,check_head_fully,PASS,frame=324 Head is fully visible
002,face_rgb,002_face_rgb.mp4,324,10.800,frame,check_face_size,SKIP,frame=324 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,324,10.800,frame,check_eyes_open,SKIP,frame=324 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,324,10.800,frame,check_face_blur,SKIP,frame=324 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,324,10.800,frame,check_brightness,SKIP,frame=324 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,330,11.000,frame,check_face_detected,SKIP,frame=330 No faces detected; expected gap (peak of left turn)
002,face_rgb,002_face_rgb.mp4,336,11.200,frame,check_face_detected,PASS,frame=336 face detected
002,face_rgb,002_face_rgb.mp4,336,11.200,frame,check_head_fully,PASS,frame=336 Head is fully visible
002,face_rgb,002_face_rgb.mp4,336,11.200,frame,check_face_size,SKIP,frame=336 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,336,11.200,frame,check_eyes_open,SKIP,frame=336 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,336,11.200,frame,check_face_blur,SKIP,frame=336 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,336,11.200,frame,check_brightness,SKIP,frame=336 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,342,11.400,frame,check_face_detected,SKIP,frame=342 No faces detected; expected gap (peak of left turn)
002,face_rgb,002_face_rgb.mp4,348,11.600,frame,check_face_detected,PASS,frame=348 face detected
002,face_rgb,002_face_rgb.mp4,348,11.600,frame,check_head_fully,PASS,frame=348 Head is fully visible
002,face_rgb,002_face_rgb.mp4,348,11.600,frame,check_face_size,SKIP,frame=348 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,348,11.600,frame,check_eyes_open,SKIP,frame=348 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,348,11.600,frame,check_face_blur,SKIP,frame=348 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,348,11.600,frame,check_brightness,SKIP,frame=348 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,354,11.800,frame,check_face_detected,PASS,frame=354 face detected
002,face_rgb,002_face_rgb.mp4,354,11.800,frame,check_head_fully,PASS,frame=354 Head is fully visible
002,face_rgb,002_face_rgb.mp4,354,11.800,frame,check_face_size,SKIP,frame=354 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,354,11.800,frame,check_eyes_open,SKIP,frame=354 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,354,11.800,frame,check_face_blur,SKIP,frame=354 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,354,11.800,frame,check_brightness,SKIP,frame=354 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,360,12.000,frame,check_face_detected,PASS,frame=360 face detected
002,face_rgb,002_face_rgb.mp4,360,12.000,frame,check_head_fully,PASS,frame=360 Head is fully visible
002,face_rgb,002_face_rgb.mp4,360,12.000,frame,check_face_size,SKIP,frame=360 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,360,12.000,frame,check_eyes_open,SKIP,frame=360 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,360,12.000,frame,check_face_blur,SKIP,frame=360 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,360,12.000,frame,check_brightness,SKIP,frame=360 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,366,12.200,frame,check_face_detected,PASS,frame=366 face detected
002,face_rgb,002_face_rgb.mp4,366,12.200,frame,check_head_fully,PASS,frame=366 Head is fully visible
002,face_rgb,002_face_rgb.mp4,366,12.200,frame,check_face_size,SKIP,frame=366 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,366,12.200,frame,check_eyes_open,SKIP,frame=366 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,366,12.200,frame,check_face_blur,SKIP,frame=366 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,366,12.200,frame,check_brightness,SKIP,frame=366 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,372,12.400,frame,check_face_detected,PASS,frame=372 face detected
002,face_rgb,002_face_rgb.mp4,372,12.400,frame,check_head_fully,PASS,frame=372 Head is fully visible
002,face_rgb,002_face_rgb.mp4,372,12.400,frame,check_face_size,SKIP,frame=372 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,372,12.400,frame,check_eyes_open,SKIP,frame=372 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,372,12.400,frame,check_face_blur,SKIP,frame=372 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,372,12.400,frame,check_brightness,SKIP,frame=372 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,378,12.600,frame,check_face_detected,PASS,frame=378 face detected
002,face_rgb,002_face_rgb.mp4,378,12.600,frame,check_head_fully,PASS,frame=378 Head is fully visible
002,face_rgb,002_face_rgb.mp4,378,12.600,frame,check_face_size,SKIP,frame=378 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,378,12.600,frame,check_eyes_open,SKIP,frame=378 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,378,12.600,frame,check_face_blur,SKIP,frame=378 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,378,12.600,frame,check_brightness,SKIP,frame=378 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,384,12.800,frame,check_face_detected,PASS,frame=384 face detected
002,face_rgb,002_face_rgb.mp4,384,12.800,frame,check_head_fully,PASS,frame=384 Head is fully visible
002,face_rgb,002_face_rgb.mp4,384,12.800,frame,check_face_size,SKIP,frame=384 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,384,12.800,frame,check_eyes_open,SKIP,frame=384 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,384,12.800,frame,check_face_blur,SKIP,frame=384 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,384,12.800,frame,check_brightness,SKIP,frame=384 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,390,13.000,frame,check_face_detected,PASS,frame=390 face detected
002,face_rgb,002_face_rgb.mp4,390,13.000,frame,check_head_fully,PASS,frame=390 Head is fully visible
002,face_rgb,002_face_rgb.mp4,390,13.000,frame,check_face_size,SKIP,frame=390 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,390,13.000,frame,check_eyes_open,SKIP,frame=390 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,390,13.000,frame,check_face_blur,SKIP,frame=390 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,390,13.000,frame,check_brightness,SKIP,frame=390 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,396,13.200,frame,check_face_detected,PASS,frame=396 face detected
002,face_rgb,002_face_rgb.mp4,396,13.200,frame,check_head_fully,PASS,frame=396 Head is fully visible
002,face_rgb,002_face_rgb.mp4,396,13.200,frame,check_face_size,SKIP,frame=396 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,396,13.200,frame,check_eyes_open,SKIP,frame=396 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,396,13.200,frame,check_face_blur,SKIP,frame=396 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,396,13.200,frame,check_brightness,SKIP,frame=396 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,402,13.400,frame,check_face_detected,PASS,frame=402 face detected
002,face_rgb,002_face_rgb.mp4,402,13.400,frame,check_head_fully,PASS,frame=402 Head is fully visible
002,face_rgb,002_face_rgb.mp4,402,13.400,frame,check_face_size,SKIP,frame=402 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,402,13.400,frame,check_eyes_open,SKIP,frame=402 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,402,13.400,frame,check_face_blur,SKIP,frame=402 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,402,13.400,frame,check_brightness,SKIP,frame=402 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,408,13.600,frame,check_face_detected,PASS,frame=408 face detected
002,face_rgb,002_face_rgb.mp4,408,13.600,frame,check_head_fully,PASS,frame=408 Head is fully visible
002,face_rgb,002_face_rgb.mp4,408,13.600,frame,check_face_size,SKIP,frame=408 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,408,13.600,frame,check_eyes_open,SKIP,frame=408 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,408,13.600,frame,check_face_blur,SKIP,frame=408 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,408,13.600,frame,check_brightness,SKIP,frame=408 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,414,13.800,frame,check_face_detected,PASS,frame=414 face detected
002,face_rgb,002_face_rgb.mp4,414,13.800,frame,check_head_fully,PASS,frame=414 Head is fully visible
002,face_rgb,002_face_rgb.mp4,414,13.800,frame,check_face_size,SKIP,frame=414 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,414,13.800,frame,check_eyes_open,SKIP,frame=414 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,414,13.800,frame,check_face_blur,SKIP,frame=414 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,414,13.800,frame,check_brightness,SKIP,frame=414 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,420,14.000,frame,check_face_detected,PASS,frame=420 face detected
002,face_rgb,002_face_rgb.mp4,420,14.000,frame,check_head_fully,PASS,frame=420 Head is fully visible
002,face_rgb,002_face_rgb.mp4,420,14.000,frame,check_face_size,SKIP,frame=420 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,420,14.000,frame,check_eyes_open,SKIP,frame=420 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,420,14.000,frame,check_face_blur,SKIP,frame=420 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,420,14.000,frame,check_brightness,SKIP,frame=420 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,426,14.200,frame,check_face_detected,PASS,frame=426 face detected
002,face_rgb,002_face_rgb.mp4,426,14.200,frame,check_head_fully,PASS,frame=426 Head is fully visible
002,face_rgb,002_face_rgb.mp4,426,14.200,frame,check_face_size,SKIP,frame=426 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,426,14.200,frame,check_eyes_open,SKIP,frame=426 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,426,14.200,frame,check_face_blur,SKIP,frame=426 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,426,14.200,frame,check_brightness,SKIP,frame=426 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,432,14.400,frame,check_face_detected,PASS,frame=432 face detected
002,face_rgb,002_face_rgb.mp4,432,14.400,frame,check_head_fully,PASS,frame=432 Head is fully visible
002,face_rgb,002_face_rgb.mp4,432,14.400,frame,check_face_size,SKIP,frame=432 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,432,14.400,frame,check_eyes_open,SKIP,frame=432 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,432,14.400,frame,check_face_blur,SKIP,frame=432 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,432,14.400,frame,check_brightness,SKIP,frame=432 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,438,14.600,frame,check_face_detected,PASS,frame=438 face detected
002,face_rgb,002_face_rgb.mp4,438,14.600,frame,check_head_fully,PASS,frame=438 Head is fully visible
002,face_rgb,002_face_rgb.mp4,438,14.600,frame,check_face_size,SKIP,frame=438 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,438,14.600,frame,check_eyes_open,SKIP,frame=438 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,438,14.600,frame,check_face_blur,SKIP,frame=438 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,438,14.600,frame,check_brightness,SKIP,frame=438 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,444,14.800,frame,check_face_detected,PASS,frame=444 face detected
002,face_rgb,002_face_rgb.mp4,444,14.800,frame,check_head_fully,PASS,frame=444 Head is fully visible
002,face_rgb,002_face_rgb.mp4,444,14.800,frame,check_face_size,SKIP,frame=444 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,444,14.800,frame,check_eyes_open,SKIP,frame=444 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,444,14.800,frame,check_face_blur,SKIP,frame=444 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,444,14.800,frame,check_brightness,SKIP,frame=444 non-frontal (label=left); not judged
002,face_rgb,002_face_rgb.mp4,450,15.000,frame,check_face_detected,PASS,frame=450 face detected
002,face_rgb,002_face_rgb.mp4,450,15.000,frame,check_head_fully,PASS,frame=450 Head is fully visible
002,face_rgb,002_face_rgb.mp4,450,15.000,frame,check_face_size,SKIP,frame=450 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,450,15.000,frame,check_eyes_open,SKIP,frame=450 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,450,15.000,frame,check_face_blur,SKIP,frame=450 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,450,15.000,frame,check_brightness,SKIP,frame=450 non-frontal (label=mid); not judged
002,face_rgb,002_face_rgb.mp4,456,15.200,frame,check_face_detected,PASS,frame=456 face detected
002,face_rgb,002_face_rgb.mp4,456,15.200,frame,check_head_fully,PASS,frame=456 Head is fully visible
002,face_rgb,002_face_rgb.mp4,456,15.200,frame,check_face_size,PASS,frame=456 face=546x679 >= 180x180
002,face_rgb,002_face_rgb.mp4,456,15.200,frame,check_eyes_open,PASS,"frame=456 eyes open (blinkL=0.22, blinkR=0.17 < 0.5)"
002,face_rgb,002_face_rgb.mp4,456,15.200,frame,check_face_blur,PASS,frame=456 blur variance=282.3 >= 90
002,face_rgb,002_face_rgb.mp4,456,15.200,frame,check_brightness,PASS,frame=456 brightness normal; 35 <= 157 <= 200
002,face_rgb,002_face_rgb.mp4,462,15.400,frame,check_face_detected,PASS,frame=462 face detected
002,face_rgb,002_face_rgb.mp4,462,15.400,frame,check_head_fully,PASS,frame=462 Head is fully visible
002,face_rgb,002_face_rgb.mp4,462,15.400,frame,check_face_size,PASS,frame=462 face=541x684 >= 180x180
002,face_rgb,002_face_rgb.mp4,462,15.400,frame,check_eyes_open,PASS,"frame=462 eyes open (blinkL=0.21, blinkR=0.21 < 0.5)"
002,face_rgb,002_face_rgb.mp4,462,15.400,frame,check_face_blur,PASS,frame=462 blur variance=352.4 >= 90
002,face_rgb,002_face_rgb.mp4,462,15.400,frame,check_brightness,PASS,frame=462 brightness normal; 35 <= 156 <= 200
002,face_rgb,002_face_rgb.mp4,468,15.600,frame,check_face_detected,PASS,frame=468 face detected
002,face_rgb,002_face_rgb.mp4,468,15.600,frame,check_head_fully,PASS,frame=468 Head is fully visible
002,face_rgb,002_face_rgb.mp4,468,15.600,frame,check_face_size,PASS,frame=468 face=546x688 >= 180x180
002,face_rgb,002_face_rgb.mp4,468,15.600,frame,check_eyes_open,PASS,"frame=468 eyes open (blinkL=0.19, blinkR=0.20 < 0.5)"
002,face_rgb,002_face_rgb.mp4,468,15.600,frame,check_face_blur,PASS,frame=468 blur variance=318.2 >= 90
002,face_rgb,002_face_rgb.mp4,468,15.600,frame,check_brightness,PASS,frame=468 brightness normal; 35 <= 156 <= 200
002,face_rgb,002_face_rgb.mp4,474,15.800,frame,check_face_detected,PASS,frame=474 face detected
002,face_rgb,002_face_rgb.mp4,474,15.800,frame,check_head_fully,PASS,frame=474 Head is fully visible
002,face_rgb,002_face_rgb.mp4,474,15.800,frame,check_face_size,PASS,frame=474 face=554x689 >= 180x180
