volunteer_id,data_type,filename,check_level,check_name,status,reason,frame_index
405,face_rgb,405_face_rgb.mp4,video,check_container,PASS,"container ok (.mp4, 3 channels, codec=h264)",
405,face_rgb,405_face_rgb.mp4,video,check_fps,PASS,fps=30.00 >= 5,
405,face_rgb,405_face_rgb.mp4,video,check_duration,PASS,duration=44.0 >= 40,
405,face_rgb,405_face_rgb.mp4,video,check_resolution,PASS,resolution=3840x2160 >= 180x180,
405,face_rgb,405_face_rgb.mp4,frame,check_face_detected,PASS,frame=0 face ok,0
405,face_rgb,405_face_rgb.mp4,frame,check_head_fully,PASS,frame=0 Head is fully visible,0
405,face_rgb,405_face_rgb.mp4,frame,check_face_size,PASS,frame=0 face=628x700 >= 180x180,0
405,face_rgb,405_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=0 eyes open (L=0.37, R=0.37 > 0.25)",0
405,face_rgb,405_face_rgb.mp4,frame,check_face_blur,FAIL,frame=0 blur variance=1.3 < 90,0
405,face_rgb,405_face_rgb.mp4,frame,check_brightness,PASS,frame=0 brightness=49 status=normal,0
405,face_rgb,405_face_rgb.mp4,frame,check_face_detected,PASS,frame=30 face ok,30
405,face_rgb,405_face_rgb.mp4,frame,check_head_fully,PASS,frame=30 Head is fully visible,30
405,face_rgb,405_face_rgb.mp4,frame,check_face_size,PASS,frame=30 face=648x728 >= 180x180,30
405,face_rgb,405_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=30 eyes open (L=0.36, R=0.37 > 0.25)",30
405,face_rgb,405_face_rgb.mp4,frame,check_face_blur,FAIL,frame=30 blur variance=2.1 < 90,30
405,face_rgb,405_face_rgb.mp4,frame,check_brightness,PASS,frame=30 brightness=50 status=normal,30
405,face_rgb,405_face_rgb.mp4,frame,check_face_detected,PASS,frame=60 face ok,60
405,face_rgb,405_face_rgb.mp4,frame,check_head_fully,PASS,frame=60 Head is fully visible,60
405,face_rgb,405_face_rgb.mp4,frame,check_face_size,PASS,frame=60 face=627x744 >= 180x180,60
405,face_rgb,405_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=60 eyes open (L=0.38, R=0.37 > 0.25)",60
405,face_rgb,405_face_rgb.mp4,frame,check_face_blur,FAIL,frame=60 blur variance=2.0 < 90,60
405,face_rgb,405_face_rgb.mp4,frame,check_brightness,PASS,frame=60 brightness=50 status=normal,60
405,face_rgb,405_face_rgb.mp4,frame,check_face_detected,PASS,frame=90 face ok,90
405,face_rgb,405_face_rgb.mp4,frame,check_head_fully,PASS,frame=90 Head is fully visible,90
405,face_rgb,405_face_rgb.mp4,frame,check_face_size,PASS,frame=90 face=612x703 >= 180x180,90
