volunteer_id,data_type,filename,check_name,status,reason,frame_index
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=24 eye(s) closed (L=0.37, R=0.37 <= 0.37)",24,24
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=24 blur variance=228.0 >= 90,24,24
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=24 brightness=121 status=normal,24,24
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=30 face ok,30,30
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=30 face=513x617 >= 180x180,30,30
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=30 Head is fully visible,30,30
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=30 eye(s) closed (L=0.36, R=0.37 <= 0.37)",30,30
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=30 blur variance=225.9 >= 90,30,30
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=30 brightness=121 status=normal,30,30
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=36 face ok,36,36
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=36 face=511x620 >= 180x180,36,36
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=36 Head is fully visible,36,36
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=36 eye(s) closed (L=0.37, R=0.38 <= 0.37)",36,36
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=36 blur variance=213.7 >= 90,36,36
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=36 brightness=121 status=normal,36,36
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=42 face ok,42,42
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=42 face=513x619 >= 180x180,42,42
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=42 Head is fully visible,42,42
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=42 eyes open (L=0.37, R=0.37 > 0.37)",42,42
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=42 blur variance=214.6 >= 90,42,42
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=42 brightness=121 status=normal,42,42
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=48 face ok,48,48
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=48 face=516x612 >= 180x180,48,48
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=48 Head is fully visible,48,48
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=48 eye(s) closed (L=0.36, R=0.36 <= 0.37)",48,48
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=48 blur variance=214.5 >= 90,48,48
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=48 brightness=121 status=normal,48,48
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=54 face ok,54,54
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=54 face=516x614 >= 180x180,54,54
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=54 Head is fully visible,54,54
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=54 eye(s) closed (L=0.35, R=0.37 <= 0.37)",54,54
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=54 blur variance=240.3 >= 90,54,54
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=54 brightness=122 status=normal,54,54
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=60 face ok,60,60
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=60 face=516x612 >= 180x180,60,60
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=60 Head is fully visible,60,60
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=60 eye(s) closed (L=0.36, R=0.37 <= 0.37)",60,60
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=60 blur variance=232.5 >= 90,60,60
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=60 brightness=122 status=normal,60,60
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=66 face ok,66,66
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=66 face=510x600 >= 180x180,66,66
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=66 Head is fully visible,66,66
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=66 eye(s) closed (L=0.36, R=0.37 <= 0.37)",66,66
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=66 blur variance=213.0 >= 90,66,66
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=66 brightness=122 status=normal,66,66
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=72 face ok,72,72
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=72 face=512x605 >= 180x180,72,72
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=72 Head is fully visible,72,72
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=72 eye(s) closed (L=0.36, R=0.36 <= 0.37)",72,72
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=72 blur variance=213.2 >= 90,72,72
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=72 brightness=122 status=normal,72,72
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=78 face ok,78,78
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=78 face=511x604 >= 180x180,78,78
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=78 Head is fully visible,78,78
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=78 eye(s) closed (L=0.35, R=0.37 <= 0.37)",78,78
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=78 blur variance=225.0 >= 90,78,78
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=78 brightness=122 status=normal,78,78
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=84 face ok,84,84
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=84 face=513x612 >= 180x180,84,84
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=84 Head is fully visible,84,84
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=84 eye(s) closed (L=0.35, R=0.36 <= 0.37)",84,84
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=84 blur variance=214.6 >= 90,84,84
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=84 brightness=122 status=normal,84,84
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=90 face ok,90,90
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=90 face=517x618 >= 180x180,90,90
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=90 Head is fully visible,90,90
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=90 eyes open (L=0.37, R=0.37 > 0.37)",90,90
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=90 blur variance=230.4 >= 90,90,90
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=90 brightness=122 status=normal,90,90
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=96 face ok,96,96
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=96 face=516x614 >= 180x180,96,96
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=96 Head is fully visible,96,96
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=96 eyes open (L=0.38, R=0.37 > 0.37)",96,96
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=96 blur variance=227.7 >= 90,96,96
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=96 brightness=122 status=normal,96,96
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=102 face ok,102,102
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=102 face=516x612 >= 180x180,102,102
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=102 Head is fully visible,102,102
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=102 eyes open (L=0.38, R=0.38 > 0.37)",102,102
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=102 blur variance=232.1 >= 90,102,102
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=102 brightness=122 status=normal,102,102
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=108 face ok,108,108
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=108 face=513x613 >= 180x180,108,108
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=108 Head is fully visible,108,108
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=108 eyes open (L=0.37, R=0.37 > 0.37)",108,108
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=108 blur variance=223.9 >= 90,108,108
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=108 brightness=122 status=normal,108,108
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=114 face ok,114,114
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=114 face=513x612 >= 180x180,114,114
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=114 Head is fully visible,114,114
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=114 eye(s) closed (L=0.36, R=0.37 <= 0.37)",114,114
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=114 blur variance=241.5 >= 90,114,114
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=114 brightness=122 status=normal,114,114
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=120 face ok,120,120
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=120 face=513x612 >= 180x180,120,120
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=120 Head is fully visible,120,120
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=120 eye(s) closed (L=0.37, R=0.37 <= 0.37)",120,120
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=120 blur variance=262.0 >= 90,120,120
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=120 brightness=122 status=normal,120,120
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=126 face ok,126,126
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=126 face=512x612 >= 180x180,126,126
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=126 Head is fully visible,126,126
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=126 eye(s) closed (L=0.36, R=0.37 <= 0.37)",126,126
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=126 blur variance=232.9 >= 90,126,126
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=126 brightness=122 status=normal,126,126
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=132 face ok,132,132
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=132 face=516x613 >= 180x180,132,132
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=132 Head is fully visible,132,132
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=132 eye(s) closed (L=0.37, R=0.38 <= 0.37)",132,132
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=132 blur variance=239.4 >= 90,132,132
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=132 brightness=122 status=normal,132,132
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=138 face ok,138,138
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=138 face=512x612 >= 180x180,138,138
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=138 Head is fully visible,138,138
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=138 eyes open (L=0.38, R=0.38 > 0.37)",138,138
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=138 blur variance=259.6 >= 90,138,138
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=138 brightness=122 status=normal,138,138
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=144 face ok,144,144
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=144 face=516x608 >= 180x180,144,144
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=144 Head is fully visible,144,144
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=144 eyes open (L=0.37, R=0.38 > 0.37)",144,144
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=144 blur variance=275.6 >= 90,144,144
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=144 brightness=122 status=normal,144,144
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=150 face ok,150,150
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=150 face=513x607 >= 180x180,150,150
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=150 Head is fully visible,150,150
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=150 eye(s) closed (L=0.36, R=0.37 <= 0.37)",150,150
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=150 blur variance=242.3 >= 90,150,150
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=150 brightness=123 status=normal,150,150
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=156 face ok,156,156
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=156 face=513x615 >= 180x180,156,156
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=156 Head is fully visible,156,156
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=156 eye(s) closed (L=0.37, R=0.38 <= 0.37)",156,156
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=156 blur variance=268.1 >= 90,156,156
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=156 brightness=122 status=normal,156,156
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=162 face ok,162,162
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=162 face=513x613 >= 180x180,162,162
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=162 Head is fully visible,162,162
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=162 eyes open (L=0.37, R=0.38 > 0.37)",162,162
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=162 blur variance=263.7 >= 90,162,162
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=162 brightness=122 status=normal,162,162
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=168 face ok,168,168
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=168 face=516x608 >= 180x180,168,168
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=168 Head is fully visible,168,168
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=168 eyes open (L=0.37, R=0.38 > 0.37)",168,168
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=168 blur variance=279.2 >= 90,168,168
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=168 brightness=122 status=normal,168,168
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=174 face ok,174,174
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=174 face=512x612 >= 180x180,174,174
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=174 Head is fully visible,174,174
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=174 eye(s) closed (L=0.37, R=0.38 <= 0.37)",174,174
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=174 blur variance=250.1 >= 90,174,174
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=174 brightness=123 status=normal,174,174
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=180 face ok,180,180
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=180 face=513x613 >= 180x180,180,180
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=180 Head is fully visible,180,180
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=180 eye(s) closed (L=0.36, R=0.38 <= 0.37)",180,180
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=180 blur variance=245.2 >= 90,180,180
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=180 brightness=123 status=normal,180,180
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=186 face ok,186,186
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=186 face=513x615 >= 180x180,186,186
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=186 Head is fully visible,186,186
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=186 eye(s) closed (L=0.37, R=0.37 <= 0.37)",186,186
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=186 blur variance=256.8 >= 90,186,186
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=186 brightness=123 status=normal,186,186
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=192 face ok,192,192
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=192 face=512x615 >= 180x180,192,192
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=192 Head is fully visible,192,192
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=192 eye(s) closed (L=0.37, R=0.37 <= 0.37)",192,192
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=192 blur variance=248.7 >= 90,192,192
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=192 brightness=123 status=normal,192,192
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=198 face ok,198,198
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=198 face=513x613 >= 180x180,198,198
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=198 Head is fully visible,198,198
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=198 eyes open (L=0.37, R=0.37 > 0.37)",198,198
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=198 blur variance=255.9 >= 90,198,198
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=198 brightness=123 status=normal,198,198
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=204 face ok,204,204
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=204 face=511x613 >= 180x180,204,204
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=204 Head is fully visible,204,204
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=204 eye(s) closed (L=0.37, R=0.37 <= 0.37)",204,204
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=204 blur variance=236.9 >= 90,204,204
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=204 brightness=123 status=normal,204,204
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=210 face ok,210,210
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=210 face=510x607 >= 180x180,210,210
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=210 Head is fully visible,210,210
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=210 eyes open (L=0.37, R=0.37 > 0.37)",210,210
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=210 blur variance=261.5 >= 90,210,210
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=210 brightness=122 status=normal,210,210
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=216 face ok,216,216
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=216 face=512x612 >= 180x180,216,216
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=216 Head is fully visible,216,216
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=216 eye(s) closed (L=0.37, R=0.37 <= 0.37)",216,216
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=216 blur variance=257.1 >= 90,216,216
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=216 brightness=122 status=normal,216,216
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=222 face ok,222,222
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=222 face=511x606 >= 180x180,222,222
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=222 Head is fully visible,222,222
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=222 eye(s) closed (L=0.37, R=0.37 <= 0.37)",222,222
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=222 blur variance=240.1 >= 90,222,222
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=222 brightness=123 status=normal,222,222
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=228 face ok,228,228
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=228 face=510x606 >= 180x180,228,228
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=228 Head is fully visible,228,228
102,face_rgb,102_face_rgb.mp4,check_eyes_open,PASS,"frame=228 eyes open (L=0.37, R=0.38 > 0.37)",228,228
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=228 blur variance=267.0 >= 90,228,228
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=228 brightness=122 status=normal,228,228
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=234 face ok,234,234
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=234 face=509x604 >= 180x180,234,234
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=234 Head is fully visible,234,234
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=234 eye(s) closed (L=0.37, R=0.38 <= 0.37)",234,234
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=234 blur variance=265.5 >= 90,234,234
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=234 brightness=123 status=normal,234,234
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=240 face ok,240,240
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=240 face=510x603 >= 180x180,240,240
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=240 Head is fully visible,240,240
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=240 eye(s) closed (L=0.36, R=0.38 <= 0.37)",240,240
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=240 blur variance=260.1 >= 90,240,240
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=240 brightness=122 status=normal,240,240
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=246 face ok,246,246
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=246 face=509x603 >= 180x180,246,246
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=246 Head is fully visible,246,246
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=246 eye(s) closed (L=0.37, R=0.38 <= 0.37)",246,246
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=246 blur variance=252.0 >= 90,246,246
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=246 brightness=122 status=normal,246,246
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=252 face ok,252,252
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=252 face=511x608 >= 180x180,252,252
102,face_rgb,102_face_rgb.mp4,check_head_fully,PASS,frame=252 Head is fully visible,252,252
102,face_rgb,102_face_rgb.mp4,check_eyes_open,FAIL,"frame=252 eye(s) closed (L=0.37, R=0.37 <= 0.37)",252,252
102,face_rgb,102_face_rgb.mp4,check_face_blur,PASS,frame=252 blur variance=230.0 >= 90,252,252
102,face_rgb,102_face_rgb.mp4,check_brightness,PASS,frame=252 brightness=123 status=normal,252,252
102,face_rgb,102_face_rgb.mp4,check_face_detected,PASS,frame=258 face ok,258,258
102,face_rgb,102_face_rgb.mp4,check_face_size,PASS,frame=258 face=510x604 >= 180x180,258,258
