volunteer_id,data_type,filename,check_name,status,reason,frame_index
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=192 eyes open (L=0.38, R=0.37 > 0.37)",192,192
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=192 blur variance=434.1 >= 90,192,192
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=192 brightness=153 status=normal,192,192
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=204 face ok,204,204
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=204 face=510x614 >= 180x180,204,204
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=204 Head is fully visible,204,204
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=204 eyes open (L=0.37, R=0.38 > 0.37)",204,204
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=204 blur variance=452.2 >= 90,204,204
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=204 brightness=154 status=normal,204,204
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=216 face ok,216,216
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=216 face=510x614 >= 180x180,216,216
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=216 Head is fully visible,216,216
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=216 eyes open (L=0.38, R=0.38 > 0.37)",216,216
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=216 blur variance=443.6 >= 90,216,216
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=216 brightness=154 status=normal,216,216
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=228 face ok,228,228
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=228 face=511x613 >= 180x180,228,228
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=228 Head is fully visible,228,228
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=228 eyes open (L=0.38, R=0.37 > 0.37)",228,228
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=228 blur variance=383.8 >= 90,228,228
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=228 brightness=155 status=normal,228,228
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=240 face ok,240,240
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=240 face=506x605 >= 180x180,240,240
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=240 Head is fully visible,240,240
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=240 eye(s) closed (L=0.37, R=0.38 <= 0.37)",240,240
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=240 blur variance=357.9 >= 90,240,240
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=240 brightness=153 status=normal,240,240
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=252 face ok,252,252
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=252 face=470x552 >= 180x180,252,252
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=252 Head is fully visible,252,252
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=252 eye(s) closed (L=0.33, R=0.47 <= 0.37)",252,252
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=252 blur variance=265.8 >= 90,252,252
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=252 brightness=164 status=normal,252,252
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=264 face ok,264,264
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=264 face=396x477 >= 180x180,264,264
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=264 Head is fully visible,264,264
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=264 eyes open (L=0.46, R=0.39 > 0.37)",264,264
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=264 blur variance=312.7 >= 90,264,264
103,face_rgb,103_face_rgb.mp4,check_brightness,FAIL,frame=264 brightness=174 status=backlight,264,264
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=276 No faces detected,276,276
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=288 No faces detected,288,288
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=300 No faces detected,300,300
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=312 No faces detected,312,312
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=324 No faces detected,324,324
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=336 face ok,336,336
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=336 face=469x561 >= 180x180,336,336
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=336 Head is fully visible,336,336
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=336 eye(s) closed (L=0.34, R=0.45 <= 0.37)",336,336
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=336 blur variance=279.1 >= 90,336,336
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=336 brightness=157 status=normal,336,336
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=348 face ok,348,348
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=348 face=511x594 >= 180x180,348,348
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=348 Head is fully visible,348,348
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=348 eyes open (L=0.37, R=0.38 > 0.37)",348,348
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=348 blur variance=249.6 >= 90,348,348
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=348 brightness=153 status=normal,348,348
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=360 face ok,360,360
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=360 face=511x619 >= 180x180,360,360
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=360 Head is fully visible,360,360
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=360 eye(s) closed (L=0.37, R=0.38 <= 0.37)",360,360
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=360 blur variance=329.4 >= 90,360,360
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=360 brightness=152 status=normal,360,360
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=372 face ok,372,372
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=372 face=517x618 >= 180x180,372,372
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=372 Head is fully visible,372,372
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=372 eye(s) closed (L=0.38, R=0.36 <= 0.37)",372,372
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=372 blur variance=342.8 >= 90,372,372
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=372 brightness=152 status=normal,372,372
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=384 face ok,384,384
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=384 face=519x629 >= 180x180,384,384
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=384 Head is fully visible,384,384
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=384 eyes open (L=0.38, R=0.37 > 0.37)",384,384
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=384 blur variance=347.7 >= 90,384,384
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=384 brightness=153 status=normal,384,384
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=396 face ok,396,396
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=396 face=520x628 >= 180x180,396,396
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=396 Head is fully visible,396,396
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=396 eye(s) closed (L=0.38, R=0.37 <= 0.37)",396,396
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=396 blur variance=317.9 >= 90,396,396
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=396 brightness=155 status=normal,396,396
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=408 face ok,408,408
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=408 face=504x614 >= 180x180,408,408
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=408 Head is fully visible,408,408
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=408 eye(s) closed (L=0.42, R=0.35 <= 0.37)",408,408
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=408 blur variance=303.9 >= 90,408,408
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=408 brightness=164 status=normal,408,408
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=420 face ok,420,420
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=420 face=460x537 >= 180x180,420,420
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=420 Head is fully visible,420,420
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=420 eye(s) closed (L=0.67, R=0.33 <= 0.37)",420,420
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=420 blur variance=379.1 >= 90,420,420
103,face_rgb,103_face_rgb.mp4,check_brightness,FAIL,frame=420 brightness=165 status=backlight,420,420
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=432 No faces detected,432,432
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=444 No faces detected,444,444
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=456 No faces detected,456,456
103,face_rgb,103_face_rgb.mp4,check_face_detected,REVIEW,frame=468 No faces detected,468,468
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=480 face ok,480,480
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=480 face=486x558 >= 180x180,480,480
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=480 Head is fully visible,480,480
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=480 eye(s) closed (L=0.59, R=0.34 <= 0.37)",480,480
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=480 blur variance=459.0 >= 90,480,480
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=480 brightness=156 status=normal,480,480
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=492 face ok,492,492
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=492 face=535x648 >= 180x180,492,492
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=492 Head is fully visible,492,492
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=492 eye(s) closed (L=0.38, R=0.37 <= 0.37)",492,492
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=492 blur variance=232.4 >= 90,492,492
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=492 brightness=161 status=normal,492,492
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=504 face ok,504,504
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=504 face=531x631 >= 180x180,504,504
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=504 Head is fully visible,504,504
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=504 eye(s) closed (L=0.37, R=0.38 <= 0.37)",504,504
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=504 blur variance=334.8 >= 90,504,504
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=504 brightness=161 status=normal,504,504
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=516 face ok,516,516
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=516 face=525x617 >= 180x180,516,516
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=516 Head is fully visible,516,516
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=516 eyes open (L=0.37, R=0.38 > 0.37)",516,516
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=516 blur variance=324.7 >= 90,516,516
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=516 brightness=158 status=normal,516,516
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=528 face ok,528,528
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=528 face=520x617 >= 180x180,528,528
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=528 Head is fully visible,528,528
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=528 eyes open (L=0.38, R=0.38 > 0.37)",528,528
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=528 blur variance=325.4 >= 90,528,528
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=528 brightness=157 status=normal,528,528
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=540 face ok,540,540
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=540 face=517x603 >= 180x180,540,540
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=540 Head is fully visible,540,540
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=540 eyes open (L=0.37, R=0.39 > 0.37)",540,540
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=540 blur variance=370.9 >= 90,540,540
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=540 brightness=156 status=normal,540,540
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=552 face ok,552,552
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=552 face=496x568 >= 180x180,552,552
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=552 Head is fully visible,552,552
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=552 eyes open (L=0.38, R=0.40 > 0.37)",552,552
103,face_rgb,103_face_rgb.mp4,check_face_blur,PASS,frame=552 blur variance=290.8 >= 90,552,552
103,face_rgb,103_face_rgb.mp4,check_brightness,PASS,frame=552 brightness=164 status=normal,552,552
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=564 face ok,564,564
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=564 face=458x423 >= 180x180,564,564
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=564 Head is fully visible,564,564
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=564 eye(s) closed (L=0.34, R=0.36 <= 0.37)",564,564
103,face_rgb,103_face_rgb.mp4,check_face_blur,FAIL,frame=564 blur variance=74.9 < 90,564,564
103,face_rgb,103_face_rgb.mp4,check_brightness,FAIL,frame=564 brightness=184 status=backlight,564,564
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=576 face ok,576,576
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=576 face=338x329 >= 180x180,576,576
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=576 Head is fully visible,576,576
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=576 eye(s) closed (L=0.40, R=0.35 <= 0.37)",576,576
103,face_rgb,103_face_rgb.mp4,check_face_blur,FAIL,frame=576 No face detected,576,576
103,face_rgb,103_face_rgb.mp4,check_brightness,FAIL,frame=576 no_face,576,576
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=588 face ok,588,588
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=588 face=283x312 >= 180x180,588,588
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=588 Head is fully visible,588,588
103,face_rgb,103_face_rgb.mp4,check_eyes_open,PASS,"frame=588 eyes open (L=0.43, R=0.37 > 0.37)",588,588
103,face_rgb,103_face_rgb.mp4,check_face_blur,FAIL,frame=588 No face detected,588,588
103,face_rgb,103_face_rgb.mp4,check_brightness,FAIL,frame=588 no_face,588,588
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=600 face ok,600,600
103,face_rgb,103_face_rgb.mp4,check_face_size,PASS,frame=600 face=327x317 >= 180x180,600,600
103,face_rgb,103_face_rgb.mp4,check_head_fully,PASS,frame=600 Head is fully visible,600,600
103,face_rgb,103_face_rgb.mp4,check_eyes_open,FAIL,"frame=600 eye(s) closed (L=0.36, R=0.35 <= 0.37)",600,600
103,face_rgb,103_face_rgb.mp4,check_face_blur,FAIL,frame=600 No face detected,600,600
103,face_rgb,103_face_rgb.mp4,check_brightness,FAIL,frame=600 no_face,600,600
103,face_rgb,103_face_rgb.mp4,check_face_detected,PASS,frame=612 face ok,612,612
