volunteer_id,data_type,filename,check_level,check_name,status,reason,frame_index
102,face_rgb,102_face_rgb.mp4,video,check_container,PASS,"container ok (.mp4, 3 channels, codec=h264)",
102,face_rgb,102_face_rgb.mp4,video,check_fps,PASS,fps=30.00 >= 5,
102,face_rgb,102_face_rgb.mp4,video,check_duration,PASS,duration=44.1 >= 40,
102,face_rgb,102_face_rgb.mp4,video,check_resolution,PASS,resolution=1080x1080 >= 180x180,
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=0 face ok,0
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=0 Head is fully visible,0
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=0 face=531x645 >= 180x180,0
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=0 eyes open (L=0.37, R=0.38 > 0.25)",0
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=0 blur variance=303.2 >= 90,0
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=0 brightness=121 status=normal,0
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=6 face ok,6
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=6 Head is fully visible,6
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=6 face=531x642 >= 180x180,6
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=6 eyes open (L=0.37, R=0.38 > 0.25)",6
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=6 blur variance=236.3 >= 90,6
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=6 brightness=122 status=normal,6
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=12 face ok,12
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=12 Head is fully visible,12
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=12 face=519x629 >= 180x180,12
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=12 eyes open (L=0.36, R=0.37 > 0.25)",12
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=12 blur variance=222.5 >= 90,12
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=12 brightness=122 status=normal,12
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=18 face ok,18
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=18 Head is fully visible,18
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=18 face=513x625 >= 180x180,18
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=18 eyes open (L=0.37, R=0.37 > 0.25)",18
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=18 blur variance=208.7 >= 90,18
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=18 brightness=120 status=normal,18
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=24 face ok,24
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=24 Head is fully visible,24
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=24 face=510x619 >= 180x180,24
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=24 eyes open (L=0.37, R=0.37 > 0.25)",24
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=24 blur variance=228.0 >= 90,24
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=24 brightness=121 status=normal,24
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=30 face ok,30
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=30 Head is fully visible,30
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=30 face=513x617 >= 180x180,30
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=30 eyes open (L=0.36, R=0.37 > 0.25)",30
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=30 blur variance=225.9 >= 90,30
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=30 brightness=121 status=normal,30
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=36 face ok,36
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=36 Head is fully visible,36
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=36 face=511x620 >= 180x180,36
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=36 eyes open (L=0.37, R=0.38 > 0.25)",36
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=36 blur variance=213.7 >= 90,36
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=36 brightness=121 status=normal,36
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=42 face ok,42
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=42 Head is fully visible,42
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=42 face=513x619 >= 180x180,42
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=42 eyes open (L=0.37, R=0.37 > 0.25)",42
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=42 blur variance=214.6 >= 90,42
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=42 brightness=121 status=normal,42
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=48 face ok,48
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=48 Head is fully visible,48
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=48 face=516x612 >= 180x180,48
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=48 eyes open (L=0.36, R=0.36 > 0.25)",48
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=48 blur variance=214.5 >= 90,48
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=48 brightness=121 status=normal,48
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=54 face ok,54
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=54 Head is fully visible,54
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=54 face=516x614 >= 180x180,54
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=54 eyes open (L=0.35, R=0.37 > 0.25)",54
102,face_rgb,102_face_rgb.mp4,frame,check_face_blur,PASS,frame=54 blur variance=240.3 >= 90,54
102,face_rgb,102_face_rgb.mp4,frame,check_brightness,PASS,frame=54 brightness=122 status=normal,54
102,face_rgb,102_face_rgb.mp4,frame,check_face_detected,PASS,frame=60 face ok,60
102,face_rgb,102_face_rgb.mp4,frame,check_head_fully,PASS,frame=60 Head is fully visible,60
102,face_rgb,102_face_rgb.mp4,frame,check_face_size,PASS,frame=60 face=516x612 >= 180x180,60
102,face_rgb,102_face_rgb.mp4,frame,check_eyes_open,PASS,"frame=60 eyes open (L=0.36, R=0.37 > 0.25)",60
