volunteer_id,data_type,filename,check_level,check_name,status,reason,frame_index
003,face_rgb,003_face_rgb.mp4,video,check_container,PASS,"container ok (.mp4, 3 channels, codec=h264)",
003,face_rgb,003_face_rgb.mp4,video,check_fps,PASS,fps=59.94 >= 5,
003,face_rgb,003_face_rgb.mp4,video,check_duration,PASS,duration=44.3 >= 40,
003,face_rgb,003_face_rgb.mp4,video,check_resolution,PASS,resolution=1920x1080 >= 180x180,
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=0 face detected,0
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=0 Head is fully visible,0
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=0 non-frontal (label=right); not judged,0
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=0 non-frontal (label=right); not judged,0
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=0 non-frontal (label=right); not judged,0
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=0 non-frontal (label=right); not judged,0
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=1 face detected,1
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=1 Head is fully visible,1
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=1 non-frontal (label=right); not judged,1
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=1 non-frontal (label=right); not judged,1
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=1 non-frontal (label=right); not judged,1
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=1 non-frontal (label=right); not judged,1
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=2 face detected,2
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=2 Head is fully visible,2
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=2 non-frontal (label=right); not judged,2
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=2 non-frontal (label=right); not judged,2
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=2 non-frontal (label=right); not judged,2
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=2 non-frontal (label=right); not judged,2
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=3 face detected,3
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=3 Head is fully visible,3
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=3 non-frontal (label=right); not judged,3
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=3 non-frontal (label=right); not judged,3
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=3 non-frontal (label=right); not judged,3
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=3 non-frontal (label=right); not judged,3
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=4 face detected,4
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=4 Head is fully visible,4
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=4 non-frontal (label=right); not judged,4
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=4 non-frontal (label=right); not judged,4
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=4 non-frontal (label=right); not judged,4
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=4 non-frontal (label=right); not judged,4
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=5 face detected,5
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=5 Head is fully visible,5
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=5 non-frontal (label=right); not judged,5
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=5 non-frontal (label=right); not judged,5
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=5 non-frontal (label=right); not judged,5
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=5 non-frontal (label=right); not judged,5
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=6 face detected,6
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=6 Head is fully visible,6
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=6 non-frontal (label=right); not judged,6
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=6 non-frontal (label=right); not judged,6
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=6 non-frontal (label=right); not judged,6
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=6 non-frontal (label=right); not judged,6
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=7 face detected,7
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=7 Head is fully visible,7
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=7 non-frontal (label=right); not judged,7
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=7 non-frontal (label=right); not judged,7
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=7 non-frontal (label=right); not judged,7
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=7 non-frontal (label=right); not judged,7
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=8 face detected,8
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=8 Head is fully visible,8
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=8 non-frontal (label=right); not judged,8
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=8 non-frontal (label=right); not judged,8
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=8 non-frontal (label=right); not judged,8
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=8 non-frontal (label=right); not judged,8
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=9 face detected,9
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=9 Head is fully visible,9
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=9 non-frontal (label=right); not judged,9
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=9 non-frontal (label=right); not judged,9
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=9 non-frontal (label=right); not judged,9
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=9 non-frontal (label=right); not judged,9
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=10 face detected,10
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=10 Head is fully visible,10
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=10 non-frontal (label=right); not judged,10
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=10 non-frontal (label=right); not judged,10
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=10 non-frontal (label=right); not judged,10
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=10 non-frontal (label=right); not judged,10
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=11 face detected,11
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=11 Head is fully visible,11
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=11 non-frontal (label=right); not judged,11
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=11 non-frontal (label=right); not judged,11
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=11 non-frontal (label=right); not judged,11
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=11 non-frontal (label=right); not judged,11
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=12 face detected,12
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=12 Head is fully visible,12
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=12 non-frontal (label=right); not judged,12
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=12 non-frontal (label=right); not judged,12
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=12 non-frontal (label=right); not judged,12
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=12 non-frontal (label=right); not judged,12
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=13 face detected,13
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=13 Head is fully visible,13
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=13 non-frontal (label=right); not judged,13
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=13 non-frontal (label=right); not judged,13
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=13 non-frontal (label=right); not judged,13
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=13 non-frontal (label=right); not judged,13
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=14 face detected,14
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=14 Head is fully visible,14
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=14 non-frontal (label=right); not judged,14
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=14 non-frontal (label=right); not judged,14
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=14 non-frontal (label=right); not judged,14
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=14 non-frontal (label=right); not judged,14
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=15 face detected,15
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=15 Head is fully visible,15
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=15 non-frontal (label=right); not judged,15
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=15 non-frontal (label=right); not judged,15
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=15 non-frontal (label=right); not judged,15
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=15 non-frontal (label=right); not judged,15
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=16 face detected,16
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=16 Head is fully visible,16
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=16 non-frontal (label=right); not judged,16
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=16 non-frontal (label=right); not judged,16
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=16 non-frontal (label=right); not judged,16
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=16 non-frontal (label=right); not judged,16
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=17 face detected,17
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=17 Head is fully visible,17
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=17 non-frontal (label=right); not judged,17
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=17 non-frontal (label=right); not judged,17
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=17 non-frontal (label=right); not judged,17
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=17 non-frontal (label=right); not judged,17
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=18 face detected,18
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=18 Head is fully visible,18
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=18 non-frontal (label=right); not judged,18
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=18 non-frontal (label=right); not judged,18
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=18 non-frontal (label=right); not judged,18
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=18 non-frontal (label=right); not judged,18
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=19 face detected,19
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=19 Head is fully visible,19
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=19 non-frontal (label=right); not judged,19
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=19 non-frontal (label=right); not judged,19
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=19 non-frontal (label=right); not judged,19
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=19 non-frontal (label=right); not judged,19
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=20 face detected,20
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=20 Head is fully visible,20
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=20 non-frontal (label=right); not judged,20
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=20 non-frontal (label=right); not judged,20
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=20 non-frontal (label=right); not judged,20
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=20 non-frontal (label=right); not judged,20
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=21 face detected,21
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=21 Head is fully visible,21
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=21 non-frontal (label=right); not judged,21
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=21 non-frontal (label=right); not judged,21
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=21 non-frontal (label=right); not judged,21
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=21 non-frontal (label=right); not judged,21
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=22 face detected,22
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=22 Head is fully visible,22
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=22 non-frontal (label=right); not judged,22
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=22 non-frontal (label=right); not judged,22
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=22 non-frontal (label=right); not judged,22
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=22 non-frontal (label=right); not judged,22
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=23 face detected,23
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=23 Head is fully visible,23
003,face_rgb,003_face_rgb.mp4,frame,check_face_size,SKIP,frame=23 non-frontal (label=right); not judged,23
003,face_rgb,003_face_rgb.mp4,frame,check_eyes_open,SKIP,frame=23 non-frontal (label=right); not judged,23
003,face_rgb,003_face_rgb.mp4,frame,check_face_blur,SKIP,frame=23 non-frontal (label=right); not judged,23
003,face_rgb,003_face_rgb.mp4,frame,check_brightness,SKIP,frame=23 non-frontal (label=right); not judged,23
003,face_rgb,003_face_rgb.mp4,frame,check_face_detected,PASS,frame=24 face detected,24
003,face_rgb,003_face_rgb.mp4,frame,check_head_fully,PASS,frame=24 Head is fully visible,24
